playtime_forever,is_free,price,genres,categories,tags,purchase_date,release_date,total_positive_reviews,total_negative_reviews,pur_rel_itv,Action,Adventure,Animation,AudioProduction,Casual,Design,EarlyAccess,FreetoPlay,Gore,Illustration,Indie,MassivelyMultiplayer,Modeling,Nudity,RPG,Racing,SexualContent,Simulation,Sports,Strategy,Utilities,Violent
0.0,False,13500,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Action,Hack and Slash,Great Soundtrack,Spectacle fighter,Demons,Adventure,Third Person,Singleplayer,Character Action Game,Controller,Gore,Stylized,Atmospheric,Beat 'em up,Fast-Paced,Masterpiece,Comedy,Fantasy,Story Rich,Platformer",2019-05-16,2013-01-24,9066.0,562.0,2303,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.166666667,False,3400,"Action,Adventure,Casual","Single-player,Partial Controller Support","Action,Adventure,Casual,Space,VR,Survival,Futuristic,Sci-fi",2017-12-01,2017-02-16,42.0,58.0,288,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.116666667,False,1900,"Animation & Modeling,Design & Illustration,Utilities","Steam Achievements,Steam Trading Cards,Steam Workshop,Includes level editor","Utilities,Software,Design & Illustration,Animation & Modeling,Anime,Sexual Content,Early Access,Mature,3D Vision,Memes,Cute,Funny,Sandbox,FPS,Casual,Singleplayer,Music,Shooter,Indie,Action",2019-05-26,2018-11-16,83914.0,2141.0,191,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4.55,False,6800,"Action,Indie,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Card Game,RPG,Singleplayer,Action,Rogue-like,Fantasy,Indie,Choose Your Own Adventure,Adventure,Action RPG,Third Person,Rogue-lite,Board Game,Difficult,Atmospheric,Hack and Slash,Beat 'em up,Dungeon Crawler,Masterpiece,Strategy",2016-10-14,2015-02-17,6224.0,616.0,605,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.116666667,False,4700,"Action,Adventure,Casual,Indie","Single-player,Steam Achievements,Steam Trading Cards","Action,Adventure,Indie,Casual,Visual Novel,Female Protagonist,Martial Arts,Comic Book,Fighting,Story Rich,Fantasy,Great Soundtrack",2018-03-17,2017-08-08,175.0,25.0,221,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,4800,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Puzzle,Sci-fi,Atmospheric,Indie,Space,Platformer,Puzzle-Platformer,Singleplayer,Adventure,Great Soundtrack,2D,Psychological Horror,Metroidvania,Exploration,Mystery,Story Rich,Action,Side Scroller,Difficult,Masterpiece",2017-06-28,2013-05-30,3697.0,218.0,1490,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,3100,"Adventure,Indie","Single-player,Steam Achievements,Steam Cloud","Adventure,Indie,Pixel Graphics,Great Soundtrack,Point & Click,Atmospheric,Female Protagonist,Singleplayer,Fantasy,Puzzle,Relaxing,Beautiful,2D,Casual,Music,Story Rich,Touch-Friendly,Exploration,Retro,Walking Simulator",2018-12-21,2012-04-16,922.0,243.0,2440,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.41666666700000005,False,4800,"Action,Indie,RPG","Single-player,Local Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor","Rhythm,Rogue-like,Great Soundtrack,Pixel Graphics,Dungeon Crawler,Indie,Female Protagonist,Difficult,Music,Local Co-Op,RPG,Rogue-lite,2D,Action,Singleplayer,Procedural Generation,Co-op,Adventure,Fantasy,Retro",2016-09-20,2015-04-23,14164.0,537.0,516,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,False,6800,Action,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Steam Leaderboards","Action,FPS,Shooter,World War II,Alternate History,Stealth,Singleplayer,First-Person,Gore,Zombies,Atmospheric,Story Rich,Adventure,War,Horror,Sci-fi,Blood,Multiplayer,Mature,Funny",2019-07-27,2015-05-04,5002.0,703.0,1545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016666667,False,5900,"Action,Indie,RPG","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards","Pirates,Naval,Action,Open World,RPG,Singleplayer,Third Person,Multiplayer,Historical,Indie,Atmospheric,Sailing,Great Soundtrack,Difficult,Replay Value,Swordplay,Action-Adventure,Perma Death,Sandbox,CRPG",2017-10-19,2016-08-22,901.0,365.0,423,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.7166666669999997,False,6800,"RPG,Strategy","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Captions available,Steam Cloud","RPG,Classic,Fantasy,Isometric,Party-Based RPG,Dungeons & Dragons,Real-Time with Pause,Strategy,Story Rich,Masterpiece,CRPG,Singleplayer,Adventure,Old School,Character Customization,Magic,Multiplayer,Atmospheric,Remake,Romance",2017-02-23,2013-11-15,2682.0,415.0,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.033333333,False,8800,"Action,Adventure","Single-player,Shared/Split Screen","Platformer,Local Co-Op,Adventure,Great Soundtrack,2D,Action,4 Player Local,Co-op,Controller,Funny,Local Multiplayer,Fast-Paced,Comedy,Side Scroller,Singleplayer,Masterpiece,Beautiful,Music,Family Friendly,Difficult",2018-03-22,2013-08-29,2816.0,251.0,1666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.166666667,False,3800,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Female Protagonist,Noir,Puzzle,Platformer,Indie,Adventure,Atmospheric,Singleplayer,Great Soundtrack,Third Person,Short,Story Rich,Detective,Mystery,Puzzle-Platformer,3D Platformer,Masterpiece,Casual,Fantasy,3D Vision",2017-12-08,2013-11-15,3175.0,335.0,1484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,11200,"Action,RPG,Strategy","Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Strategy,RPG,Dragons,Fantasy,Political,Action,RTS,Singleplayer,Steampunk,Turn-Based,Choices Matter,Real-Time with Pause,Story Rich,Multiplayer,Comedy,Co-op,Masterpiece,Great Soundtrack,Romance",2019-05-03,2013-08-06,970.0,357.0,2096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,False,6800,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Puzzle,First-Person,Female Protagonist,Space,Sci-fi,Adventure,Singleplayer,Atmospheric,Great Soundtrack,Story Rich,Short,Psychological Horror,Artificial Intelligence,Philisophical,Horror,Robots",2018-09-06,2016-08-30,2418.0,384.0,737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.016666667,False,19900,Strategy,"Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Remote Play on Tablet","Strategy,Turn-Based Strategy,Historical,Multiplayer,Singleplayer,Turn-Based,4X,Grand Strategy,Simulation,War,Tactical,Great Soundtrack,Moddable,City Builder,Online Co-Op,Co-op,Building,Management,Hex Grid,Atmospheric",2019-02-13,2016-10-20,29827.0,12856.0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,False,6800,"Action,Indie,Strategy","Single-player,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor","Tower Defense,Strategy,Action,Indie,Co-op,Shooter,Local Co-Op,Singleplayer,Twin Stick Shooter,Destruction,Top-Down Shooter,Aliens,Futuristic,Isometric,Controller,Sci-fi,Replay Value,Difficult,Top-Down,Villain Protagonist",2018-09-01,2017-08-30,800.0,68.0,367,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.1,False,3600,"Action,Indie,RPG","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Partial Controller Support","Rogue-like,Indie,Platformer,Action,Pixel Graphics,Great Soundtrack,Online Co-Op,Difficult,Perma Death,Co-op,2D,Local Co-Op,Rogue-lite,Multiplayer,Singleplayer,Addictive,RPG,Replay Value,Survival,Sci-fi",2017-06-28,2013-11-08,16165.0,1121.0,1328,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5.116666667,True,0,"Action,Free to Play,Indie","Multi-player,Online Multi-Player,Cross-Platform Multiplayer,Includes level editor","Free to Play,Multiplayer,2D,Action,Platformer,Shooter,Side Scroller,Indie,Co-op,Arena Shooter,Funny,Level Editor,Massively Multiplayer,Cute,PvP,Adventure,Online Co-Op,Team-Based,Strategy,Controller",2015-09-12,2015-08-24,61.0,7.0,19,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.133333333,False,8800,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Adventure,Puzzle,Exploration,Mystery,First-Person,Surreal,VR,Indie,Walking Simulator,Atmospheric,Open World,Casual,Nonlinear,Singleplayer,Story Rich,Choices Matter,Sci-fi,FMV,Point & Click,Survival",2017-10-25,2016-08-24,1337.0,383.0,427,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.916666667,False,6800,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Story Rich,Atmospheric,Walking Simulator,Adventure,First-Person,Exploration,Mystery,Female Protagonist,Great Soundtrack,Singleplayer,Indie,Short,Narration,Dark,Drama,Horror,Visual Novel,Psychological Horror,Puzzle,Lovecraftian",2017-12-08,2017-04-24,10999.0,546.0,228,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,13800,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Visual Novel,Mystery,Story Rich,FMV,Great Soundtrack",2019-08-11,2018-09-04,204.0,6.0,341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,2200,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Strategy,Pixel Graphics,Survival,2D,Medieval,Tower Defense,Indie,Singleplayer,Side Scroller,Resource Management,Great Soundtrack,City Builder,Simulation,Rogue-like,Casual,Atmospheric,Adventure,Difficult,Action,Female Protagonist",2017-04-11,2015-10-21,3567.0,563.0,538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.0,False,3200,"Indie,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Strategy,Indie,Card Game,World War II,War,Military,Turn-Based Strategy,Turn-Based,Tactical,Singleplayer,Historical,Alternate History,Turn-Based Combat,Turn-Based Tactics,Early Access",2018-08-06,2018-05-11,181.0,99.0,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,False,1500,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards","Puzzle,Indie,Adventure,Psychological Horror,Point & Click,Hidden Object,Horror,Story Rich,Singleplayer,Dark,Atmospheric,2D,Mystery,Gore,Casual",2018-04-24,2016-10-20,1832.0,82.0,551,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113.8,False,2400,"Adventure,Indie,Simulation","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Full controller support,Steam Trading Cards,Steam Workshop","Survival,Multiplayer,Co-op,Open World,Adventure,Crafting,Online Co-Op,Sandbox,Difficult,Indie,2D,Funny,Atmospheric,Survival Horror,Strategy,Singleplayer,Horror,Action,Rogue-like,Simulation",2017-01-15,2016-04-21,75828.0,2911.0,269,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.35,False,4800,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Zombies,Platformer,Indie,Action,Post-apocalyptic,Adventure,Atmospheric,Side Scroller,Singleplayer,Parkour,2D,Survival,Horror,2.5D,Puzzle,Great Soundtrack,Controller,Story Rich,Short,Masterpiece",2017-06-28,2012-10-25,6607.0,1674.0,1707,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,1100,"Casual,Indie",Single-player,"Indie,Casual,VR",2018-03-28,2017-12-17,39.0,9.0,101,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,19000,Strategy,"Single-player,Multi-player,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud","Strategy,Turn-Based,Tactical,Turn-Based Strategy,Aliens,Sci-fi,Turn-Based Tactics,Character Customization,Singleplayer,Difficult,Multiplayer,Moddable,RPG,Futuristic,Action,Perma Death,Atmospheric,Great Soundtrack,Masterpiece,Co-op",2019-08-07,2016-02-04,21211.0,4645.0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,False,10000,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Sci-fi,Third-Person Shooter,Singleplayer,Fast-Paced,Shooter,Third Person,Futuristic,Bullet Time,Mechs,Arcade,Robots,Great Soundtrack,Classic,Cyberpunk,Character Action Game,Hack and Slash,Story Rich,Adventure,Difficult",2018-10-29,2017-05-25,2470.0,316.0,522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3666666669999998,False,5900,"Action,Indie","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,Steam Workshop","Action,Tactical,Shooter,Top-Down,Multiplayer,Co-op,War,Open World,Military,Indie,Strategy,Singleplayer,Sandbox,RPG,RTS,Simulation,Massively Multiplayer,Survival,Isometric,Adventure",2017-01-23,2015-04-02,4736.0,661.0,662,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.233333333,False,9900,"Casual,Indie,RPG,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Stats","Philisophical,Relaxing,Casual,Simulation,Sandbox,Open World,Indie,Exploration,Atmospheric,Singleplayer,Funny,God Game,Experimental,Great Soundtrack,Experience,Walking Simulator,Family Friendly,Procedural Generation,Adventure,RPG",2018-03-22,2017-04-21,1686.0,326.0,335,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.0,False,6800,Action,"Single-player,Online Multi-Player,Online Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support","Medieval,Action,Swordplay,Multiplayer,PvP,Fighting,Third Person,War,Co-op,Gore,Singleplayer,Online Co-Op,Hack and Slash,Realistic,Strategy,Atmospheric,RPG,Fantasy,MOBA,Story Rich",2018-08-25,2017-02-13,21158.0,16764.0,558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,False,3700,"Adventure,Indie,Simulation","Single-player,Steam Achievements,Steam Trading Cards","Detective,FMV,Indie,Story Rich,Female Protagonist,Mystery,Realistic,Singleplayer,Adventure,Puzzle,Simulation,Crime,Experimental,Casual,Visual Novel,Point & Click,Short,Horror,Psychological Horror,Interactive Fiction",2017-09-23,2015-06-24,3775.0,413.0,822,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.7333333329999999,False,6200,"Action,Indie","Single-player,Steam Achievements,Steam Cloud,Steam Leaderboards","Platformer,Action,FPS,Indie,Difficult,Parkour,Puzzle,Sci-fi,3D Platformer,First-Person,Great Soundtrack,Fast-Paced,Singleplayer,Shooter,Atmospheric,Puzzle-Platformer,Cyberpunk",2017-06-28,2014-10-17,1171.0,187.0,985,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,3600,Strategy,"Single-player,Steam Trading Cards,Steam Cloud","Strategy,Tower Defense,Fantasy",2018-06-12,2011-06-14,98.0,137.0,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.283333333,False,3900,"Adventure,Casual,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Point & Click,Dark Fantasy,Adventure,Dark,Puzzle,Indie,Atmospheric,Horror,Great Soundtrack,2D,Fantasy,Story Rich,Choices Matter,Singleplayer,Gore,Casual,Gothic,Psychedelic,Design & Illustration,Classic",2018-11-18,2015-03-04,1697.0,116.0,1355,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,6400,"Action,RPG","Single-player,Partial Controller Support","FPS,Atmospheric,Action,Story Rich,Singleplayer,Horror,Steampunk,First-Person,Shooter,Masterpiece,RPG,Sci-fi,Classic,Adventure,Dystopian,Underwater,Political,Dark,Great Soundtrack,Alternate History",2018-03-28,2007-08-21,15087.0,932.0,3872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,16800,"Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards","Strategy,City Builder,Simulation,Futuristic,Sci-fi,Economy,Singleplayer,Space,Management,Resource Management,RTS,Building,Multiplayer,Great Soundtrack,Sandbox,Casual,4X,Base Building,Illuminati,Masterpiece",2018-03-22,2015-11-02,2217.0,1243.0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.6166666670000001,False,3700,"Adventure,Indie,Simulation","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Choices Matter,Dystopian,Story Rich,Singleplayer,Detective,Indie,Interactive Fiction,Politics,Hacking,Political,Simulation,Atmospheric,Mouse only,Episodic,Adventure,Visual Novel,Great Soundtrack,Point & Click,Mystery,Cyberpunk",2017-12-08,2016-10-27,3878.0,332.0,407,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,False,4800,"Action,Adventure,RPG","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Survival,Zombies,Crafting,Action,Co-op,Multiplayer,RPG,Online Co-Op,Local Co-Op,Adventure,Survival Horror,Hack and Slash,Open World,Post-apocalyptic,Singleplayer,Third Person,Gore,Comedy,Indie,Funny",2018-02-16,2014-08-29,10809.0,2301.0,1267,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,2999,"Indie,Simulation,Strategy","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats","Strategy,RTS,Sci-fi,Multiplayer,Singleplayer,Indie,Simulation,Futuristic,Benchmark,Great Soundtrack,Replay Value,Space,Co-op,Real Time Tactics,Base Building,Tactical,War,Action,Real-Time with Pause,Military",2018-05-05,2016-11-10,1186.0,330.0,541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.0,False,3400,"Adventure,Casual,Indie,Simulation","Single-player,Steam Achievements,Steam Trading Cards","FMV,Adventure,Indie,Casual,Simulation,Lovecraftian,Choices Matter,Psychological Horror,Mystery,Singleplayer",2019-02-14,2017-05-19,213.0,44.0,636,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.26666666699999997,True,0,"Action,Adventure,Casual,Free to Play,Indie","Single-player,Online Multi-Player,Online Co-op,Steam Achievements,Steam Trading Cards,VR Support,Steam Workshop,In-App Purchases,Steam Cloud,Valve Anti-Cheat enabled,Stats,Includes level editor","Free to Play,Survival,Zombies,Multiplayer,Open World,Adventure,Crafting,Action,First-Person,Co-op,Sandbox,Shooter,Post-apocalyptic,FPS,Singleplayer,Massively Multiplayer,Indie,Atmospheric,Casual,Early Access",2018-01-19,2017-07-07,6913.0,800.0,196,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.6,False,8800,"Action,Adventure","Single-player,Multi-player,Co-op,Partial Controller Support","Open World,FPS,Action,Adventure,Shooter,Stealth,Multiplayer,Hunting,First-Person,Singleplayer,Co-op,Sandbox,Survival,Story Rich,Masterpiece,Online Co-Op,Atmospheric,Colorful,Crafting,Nudity",2017-03-03,2012-11-28,41426.0,5190.0,1556,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.483333333,False,6900,"Action,Adventure,Indie,Massively Multiplayer,RPG,Simulation,Early Access","Multi-player,Online Multi-Player,MMO,Online Co-op,Steam Achievements,Steam Trading Cards,Partial Controller Support,Stats","Early Access,Medieval,Massively Multiplayer,Open World,RPG,MMORPG,Crafting,PvP,Action,Sandbox,Survival,Indie,Multiplayer,Early Access,Adventure,Swordplay,Great Soundtrack,Historical,Atmospheric,Simulation",2019-02-12,2016-06-09,2129.0,1013.0,978,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0.0,False,7900,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Point & Click,Adventure,Dark Humor,Comedy,Singleplayer,Indie,Puzzle,Female Protagonist,1990's,Retro,Classic,Cult Classic,Funny,Great Soundtrack",2016-11-09,2012-10-16,1326.0,139.0,1485,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,False,6800,"Action,Adventure,RPG","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Hack and Slash,Adventure,Dark Fantasy,RPG,Third Person,Singleplayer,Violent,Puzzle,Fantasy,Demons,Gore,Post-apocalyptic,Open World,Story Rich,Remake,Controller,Difficult,Metroidvania,Multiplayer",2018-01-30,2016-11-29,4257.0,756.0,427,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.883333333,False,8800,Strategy,"Single-player,Steam Cloud",Strategy,2018-07-22,2017-12-05,114.0,29.0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.233333333,False,4900,"Action,Adventure,Indie,RPG,Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","RPG,Adventure,Pixel Graphics,Indie,Action,Strategy,Simulation,2D,Side Scroller,City Builder,Base Building,Singleplayer,Platformer,Fantasy,Building",2018-12-21,2018-02-05,978.0,155.0,319,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0.233333333,False,2100,"Action,Adventure,Casual,Simulation","Single-player,Steam Achievements,Full controller support","Simulation,VR,Action,Casual,Adventure,Indie,Horror",2018-09-01,2016-07-14,201.0,52.0,779,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.41666666700000005,False,400,"Adventure,RPG","Single-player,Steam Achievements,Steam Trading Cards","RPGMaker,Adventure,Crime,Atmospheric,Detective,Indie,RPG,Singleplayer,Story Rich,Casual,Choices Matter,Mystery,Simulation,Villain Protagonist,Short,2D,Pixel Graphics,Horror,Dark,Comedy",2017-12-14,2015-11-23,1266.0,123.0,752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,3700,"Indie,Simulation","Single-player,Steam Achievements,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Includes level editor","Hacking,Simulation,Singleplayer,Programming,Indie,Great Soundtrack,Puzzle,Typing,Story Rich,Cyberpunk,Atmospheric,2D,Adventure,Sci-fi,Casual,Strategy,Education,Difficult,Horror,Multiplayer",2018-07-13,2015-08-12,8255.0,622.0,1066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.716666667,False,8000,"Action,Massively Multiplayer,Simulation,Early Access","Multi-player,Online Multi-Player,Co-op,Online Co-op","Early Access,VR,Simulation,Massively Multiplayer,Early Access,Action,Violent,FPS",2018-10-21,2018-10-19,565.0,161.0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,False,4800,"Action,Indie,Strategy","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Tower Defense,Indie,Strategy,Co-op,Multiplayer,Third-Person Shooter,Aliens,Sci-fi,Shooter,Online Co-Op",2018-06-21,2016-02-03,125.0,32.0,869,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.033333333,False,6800,"Action,Adventure,RPG","Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Co-op,Dungeon Crawler,Action,RPG,Hack and Slash,Local Co-Op,Multiplayer,Adventure,Top-Down,4 Player Local,Arcade,Remake,Classic,Fantasy,Online Co-Op,Local Multiplayer,Action RPG,Isometric,Casual,Old School",2018-06-05,2014-09-23,3361.0,969.0,1351,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.35,False,11900,"Action,Adventure","Single-player,Multi-player,Steam Achievements,Full controller support","Open World,Action,Multiplayer,Third Person,First-Person,Crime,Shooter,Adventure,Singleplayer,Third-Person Shooter,Mature,Racing,Atmospheric,Co-op,Sandbox,Funny,Great Soundtrack,Comedy,Masterpiece,Moddable",2018-06-22,2015-04-13,330688.0,127502.0,1166,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.61666667,False,24800,"Action,Adventure,RPG","Single-player,Steam Achievements,Steam Trading Cards,Captions available,In-App Purchases,Partial Controller Support","Open World,RPG,Assassin,Singleplayer,Action,Historical,Adventure,Stealth,Story Rich,Third Person,Parkour,Female Protagonist,Sexual Content,Choices Matter,Violent,Atmospheric,Great Soundtrack,Nudity,Multiplayer,Gore",2019-03-01,2018-10-05,24088.0,4546.0,147,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,False,7800,"Indie,RPG,Strategy","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Turn-Based Combat,Dark Fantasy,Dungeon Crawler,RPG,Rogue-like,Lovecraftian,Difficult,Turn-Based,Singleplayer,Perma Death,Atmospheric,Strategy,Dark,Indie,2D,Horror,Rogue-lite,Gothic,Fantasy,Kickstarter",2019-02-20,2016-01-19,41141.0,6291.0,1128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.0,False,6800,"Action,Indie,RPG,Strategy","Single-player,Steam Achievements,Full controller support,Steam Cloud","Indie,Action,RPG,Rogue-lite,Strategy,Card Game,Singleplayer,Action RPG,Top-Down,Dungeon Crawler,Fantasy,Arcade,Trading Card Game,Difficult,Action-Adventure,Hack and Slash,Rogue-like,Procedural Generation,Adventure,Blood",2019-07-08,2016-03-29,363.0,67.0,1196,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
